,id,context,question,answers
3222,QI34C2041,"Tehnologia CMOS este utilizată pentru construirea decircuite integrate, inclusivmicroprocesoare,microcontrolere, cipuri de memorie (inclusivBIOS– CMOS) și alte circuite logice digitale. Tehnologia CMOS este, de asemenea, utilizată pentru circuite analogice, cum ar fisenzori de imagine(senzori CMOS),convertoare de date, circuite RF (RF CMOS) și transceiver-uri foarte integrate pentru multe tipuri de comunicare.",Ce componente utilizeaza tehnologia CMOS?,"{'text': ['circuite integrate, inclusivmicroprocesoare,microcontrolere, cipuri de memorie (inclusivBIOS– CMOS) și alte circuite logice digitale.'], 'answer_start': [52]}"
3223,IH90T7624,"Tehnologia CMOS este utilizată pentru construirea decircuite integrate, inclusivmicroprocesoare,microcontrolere, cipuri de memorie (inclusivBIOS– CMOS) și alte circuite logice digitale. Tehnologia CMOS este, de asemenea, utilizată pentru circuite analogice, cum ar fisenzori de imagine(senzori CMOS),convertoare de date, circuite RF (RF CMOS) și transceiver-uri foarte integrate pentru multe tipuri de comunicare.",Ce sunt senzorii CMOS?,"{'text': ['senzori de imagine'], 'answer_start': [267]}"
3224,LB23U1016,"Material fotografic, înseamnă un produs care conține unul sau mai multe straturi fotosensibile aplicate pe un suport destinat înregistrării imaginilor alb-negru sau color. Poate fi preparat pe bază de halogenură de argint sau alte elemente fotosensibile.Materialul fotografic se folosește în arta fotografică, sub forma de suport transparent rigid sau placă fotografică sau sub denumirea de „roll film” suportul transparent flexibil negativ.",Sub ce forma se prezinta materialul fotografic?,"{'text': ['un produs care conține unul sau mai multe straturi fotosensibile aplicate pe un suport'], 'answer_start': [30]}"
3225,RX83M9330,"Material fotografic, înseamnă un produs care conține unul sau mai multe straturi fotosensibile aplicate pe un suport destinat înregistrării imaginilor alb-negru sau color. Poate fi preparat pe bază de halogenură de argint sau alte elemente fotosensibile.Materialul fotografic se folosește în arta fotografică, sub forma de suport transparent rigid sau placă fotografică sau sub denumirea de „roll film” suportul transparent flexibil negativ.",Care este scopul utilizarii materialului fotografic?,"{'text': ['destinat înregistrării imaginilor alb-negru sau color.'], 'answer_start': [117]}"
3226,IR33H4338,"Emulsia fotosensibilă.Este cel de al doilea strat al peliculei. Este o masă de gelatină în care sunt dizolvate cristale de săruri fotosensibile de argint.Mărimea acestor cristale variază între fracțiuni de microni și câțiva microni și sunt așezate în mai multe straturi. Dimensiunea lor este direct proporțională cu sensibilitatea peliculei.

",In ce consta emulsia fotosensibila?,"{'text': ['Este o masă de gelatină în care sunt dizolvate cristale de săruri fotosensibile de argint'], 'answer_start': [64]}"
3227,ZD38G1571,"Emulsia fotosensibilă.Este cel de al doilea strat al peliculei. Este o masă de gelatină în care sunt dizolvate cristale de săruri fotosensibile de argint.Mărimea acestor cristale variază între fracțiuni de microni și câțiva microni și sunt așezate în mai multe straturi. Dimensiunea lor este direct proporțională cu sensibilitatea peliculei.

",Ce marime au cristalele din emulsia fotosensibila?,"{'text': ['variază între fracțiuni de microni și câțiva microni și sunt așezate în mai multe straturi.'], 'answer_start': [179]}"
3228,PF37C2781,"În afară de gelatină și substanțe fotosensibile, în compoziția emulsiei se mai găsescstabilizatori, care au rolul de a păstra imaginea latentă mult timp.Aceasta este structura peliculei alb / negru. În cazul peliculei color se adaugă sensibilizatori, care sunt niște coloranți organici care fac ca pelicula să fie sensibilă la o culoare.

",Ce rol au stabilizatorii ce se regasesc in emuslai fotosensibila?,"{'text': ['de a păstra imaginea latentă mult timp.'], 'answer_start': [114]}"
3229,VY70J6437,"În afară de gelatină și substanțe fotosensibile, în compoziția emulsiei se mai găsescstabilizatori, care au rolul de a păstra imaginea latentă mult timp.Aceasta este structura peliculei alb / negru. În cazul peliculei color se adaugă sensibilizatori, care sunt niște coloranți organici care fac ca pelicula să fie sensibilă la o culoare.

",Ce rol au sensibilizatorii ce se regasesc in pelicula color?,"{'text': ['fac ca pelicula să fie sensibilă la o culoare.'], 'answer_start': [291]}"
3230,LW14Z1791,"Suportul și emulsia sunt protejate împotriva acționărilor mecanice, a mediului înconjurător care poate acționa asupra plastefianților,a structurii moleculare (contractare sau dilatare excesivă ), de un strat de lac sau poliester. Această protecție se aplică pe ambele fețe ale peliculei.",Cum se comporta structura moleculara a suportului si emulsiei?,"{'text': ['contractare sau dilatare excesivă'], 'answer_start': [159]}"
3231,VF43F9117,"Suportul și emulsia sunt protejate împotriva acționărilor mecanice, a mediului înconjurător care poate acționa asupra plastefianților,a structurii moleculare (contractare sau dilatare excesivă ), de un strat de lac sau poliester. Această protecție se aplică pe ambele fețe ale peliculei.",Cum sunt protejate suportul si emulsia?,"{'text': ['de un strat de lac sau poliester.'], 'answer_start': [196]}"
3232,PJ41E5255,"Pentru a obține o imagine pe un material fotografic (imagine pozitivă, negativă sau reversibilă) acesta trebuie prelucrat chimic. Este un proces chimic complex care se poate realiza manual sau mecanic, constând prin spălarea materialului fotografic în diferite băi de substanțe. Prin aceasta se realizează developarea (sau apariția imaginii pe materialul fotografic), fixarea, spălarea de rezidurile rezultate din primele doua operațiuni și uscarea materialului fotografic.",In ce procedee consta actiunea de developare?,"{'text': ['fixarea, spălarea de rezidurile rezultate din primele doua operațiuni și uscarea materialului fotografic.'], 'answer_start': [368]}"
3233,KC26Y6677,"Pentru a obține o imagine pe un material fotografic (imagine pozitivă, negativă sau reversibilă) acesta trebuie prelucrat chimic. Este un proces chimic complex care se poate realiza manual sau mecanic, constând prin spălarea materialului fotografic în diferite băi de substanțe. Prin aceasta se realizează developarea (sau apariția imaginii pe materialul fotografic), fixarea, spălarea de rezidurile rezultate din primele doua operațiuni și uscarea materialului fotografic.",Ce presupune termenul de developare?,"{'text': ['apariția imaginii pe materialul fotografic'], 'answer_start': [323]}"
3234,SH20H9441,"Unsistem de cinemaconstituie totalitatea mijloacelor tehnice necesare filmării, de ex.camera obscurășiaparatul de proiecție cinematografică, pentru exprimarea artistică unică a realizatorului. Este caracterizat de raportul laturilor imaginii proiectate peecran, a sunetului (monoaural sau biaural - stereofonic), felului imaginii proiectate (bidimensionale sau tridimensionale - stereoscopice).",Ce este un sistem de cinema?,"{'text': ['totalitatea mijloacelor tehnice necesare filmării, de ex.camera obscurășiaparatul de proiecție cinematografică, pentru exprimarea artistică unică a realizatorului.'], 'answer_start': [29]}"
3235,AL73Z4928,"Unsistem de cinemaconstituie totalitatea mijloacelor tehnice necesare filmării, de ex.camera obscurășiaparatul de proiecție cinematografică, pentru exprimarea artistică unică a realizatorului. Este caracterizat de raportul laturilor imaginii proiectate peecran, a sunetului (monoaural sau biaural - stereofonic), felului imaginii proiectate (bidimensionale sau tridimensionale - stereoscopice).",Prin ce se caracterizeaza un sistem de cinema?,"{'text': ['caracterizat de raportul laturilor imaginii proiectate peecran, a sunetului (monoaural sau biaural - stereofonic), felului imaginii proiectate (bidimensionale sau tridimensionale - stereoscopice).'], 'answer_start': [198]}"
3236,KW20I1963,"Îndomeniul fotografiei, omatrice de filtre de culoare(MFC), saumozaic de filtre de culoare, este un mozaic de mici filtre de culoare plasate peste senzoriipixelai unuisenzor de imaginepentru a capta informație despreculoare.Filtrele de culoare sunt necesare deoarece senzorii foto tipici detectează intensitatea luminii cu specificitate a lungimii de undă scăzută sau inexistentă, și prin urmare nu pot separa informația culorii.",Ce este o matrice de filtrare de culoare?,"{'text': ['este un mozaic de mici filtre de culoare plasate peste senzoriipixelai unuisenzor de imaginepentru a capta informație despreculoare.'], 'answer_start': [92]}"
3237,YQ62A1337,"Îndomeniul fotografiei, omatrice de filtre de culoare(MFC), saumozaic de filtre de culoare, este un mozaic de mici filtre de culoare plasate peste senzoriipixelai unuisenzor de imaginepentru a capta informație despreculoare.Filtrele de culoare sunt necesare deoarece senzorii foto tipici detectează intensitatea luminii cu specificitate a lungimii de undă scăzută sau inexistentă, și prin urmare nu pot separa informația culorii.",Ce scop are o matrice de filtrare de culoare?,"{'text': ['pentru a capta informație despreculoare'], 'answer_start': [184]}"
3238,UR67G5158,"filtrul Bayer(afișat în dreapta) oferă informații despre intensitatea luminii în regiunile de lungimi de undă roșii, verzi și albastre (RVA). Datele brute ale imaginii captate de senzor sunt apoi convertite într-o imagine complet color (cu intensități ale tuturor celor treiculori primarereprezentate la fiecare pixel) de către un algoritm dedemozaicarece este croit pentru fiecare tip de filtru de culoare.",Ce informatii ofera filtrul Bayer?,"{'text': ['despre intensitatea luminii în regiunile de lungimi de undă roșii, verzi și albastre (RVA)'], 'answer_start': [50]}"
3239,UI78L9635,"filtrul Bayer(afișat în dreapta) oferă informații despre intensitatea luminii în regiunile de lungimi de undă roșii, verzi și albastre (RVA). Datele brute ale imaginii captate de senzor sunt apoi convertite într-o imagine complet color (cu intensități ale tuturor celor treiculori primarereprezentate la fiecare pixel) de către un algoritm dedemozaicarece este croit pentru fiecare tip de filtru de culoare.",Cum se obtine o imagine color?,"{'text': ['Datele brute ale imaginii captate de senzor sunt apoi '], 'answer_start': [142]}"
3240,RM63X8459,"O matrice RVAa, abreviere pentru Roșu, Verde, Albastru, alb (en. RGBW de la Red, Green, Blue, White), este o MFC care include elemente „albe” sau transparente ale filtrului care permit fotodiodei să fie sensibilă la toate culorile luminii; ceea ce înseamnă că, unele celule sunt „pancromatice”, și este detectată mai multă lumină, mai degrabă decât absorbită, în comparație cu matricea Bayer.",Ce culori cuprinde senzorul RVAa?,"{'text': ['Roșu, Verde, Albastru, alb'], 'answer_start': [33]}"
3241,XW28L5516,"O matrice RVAa, abreviere pentru Roșu, Verde, Albastru, alb (en. RGBW de la Red, Green, Blue, White), este o MFC care include elemente „albe” sau transparente ale filtrului care permit fotodiodei să fie sensibilă la toate culorile luminii; ceea ce înseamnă că, unele celule sunt „pancromatice”, și este detectată mai multă lumină, mai degrabă decât absorbită, în comparație cu matricea Bayer.",Ce rol au elementele  de culoare alba existente in matricea RVAa?,"{'text': ['elemente „albe” sau transparente ale filtrului care permit fotodiodei să fie sensibilă la toate culorile luminii'], 'answer_start': [126]}"
3242,IV35Z3784,"Fluorescența este fenomenul de emisie a unui foton în urma dezexcitării unui atom sau a unei molecule de pe o stare energetică superioară pe una inferioară, de exemplu S1 -> S0. In fluorescenta nu are loc schimbarea stării excitate din singlet in triplet, cum se intampla in fosforescenta.",Prin ce se caracterizeaza fenomenul de fluorescenta?,"{'text': ['este fenomenul de emisie a unui foton în urma dezexcitării unui atom sau a unei molecule de pe o stare energetică superioară pe una inferioară, de exemplu S1 -> S0.'], 'answer_start': [13]}"
3243,ZV95D7517,"Fluorescența este fenomenul de emisie a unui foton în urma dezexcitării unui atom sau a unei molecule de pe o stare energetică superioară pe una inferioară, de exemplu S1 -> S0. In fluorescenta nu are loc schimbarea stării excitate din singlet in triplet, cum se intampla in fosforescenta.",Prin ce se deosebeste fenomenul de fluorescenta de cel de fosforescenta?,"{'text': ['In fluorescenta nu are loc schimbarea stării excitate din singlet in triplet, cum se intampla in fosforescenta.'], 'answer_start': [178]}"
3244,JX70I6160,"Indicatorii defluorescențăsunt substanțe organice , care la variații ale pH-ului devin fluorescente, datorită apariției unor grupări cromofore(fluoroflore). Datorită acestor grupări, indicatorii de fluorescență absorb radiațiile din spectrul ultraviolet (UV) și emit radiații în domeniul vizibil.",Ce sunt indicatorii de fluorescenta?,"{'text': ['sunt substanțe organice , care la variații ale pH-ului devin fluorescente, datorită apariției unor grupări cromofore(fluoroflore).'], 'answer_start': [26]}"
3245,YW82V2362,"Indicatorii defluorescențăsunt substanțe organice , care la variații ale pH-ului devin fluorescente, datorită apariției unor grupări cromofore(fluoroflore). Datorită acestor grupări, indicatorii de fluorescență absorb radiațiile din spectrul ultraviolet (UV) și emit radiații în domeniul vizibil.",Cum funtioneaza indicatorii de fluorescenta?,"{'text': ['absorb radiațiile din spectrul ultraviolet (UV) și emit radiații în domeniul vizibil.'], 'answer_start': [211]}"
3246,RH52E8858,"Lumenul(simbol:lm) este unitatea de măsură [SI] derivată afluxului luminos, o măsură a cantității totale de lumină vizibilă emisă de o sursă.Fluxul luminosdiferă deputere (flux radiant)prin faptul că măsurarea fluxului luminos indică senzitivitatea variabilă a ochiului uman la diferite lungimi de undă ale luminii, în timp ce măsurătorile asupra fluxului radiant indică puterea totală a luminii emise, independent de capabilitatea ochiului de a o percepe.",Ce definitie poarta termenul de lumen?,"{'text': ['este unitatea de măsură [SI] derivată afluxului luminos, o măsură a cantității totale de lumină vizibilă emisă de o sursă.'], 'answer_start': [19]}"
3247,BC30I3353,"Lumenul(simbol:lm) este unitatea de măsură [SI] derivată afluxului luminos, o măsură a cantității totale de lumină vizibilă emisă de o sursă.Fluxul luminosdiferă deputere (flux radiant)prin faptul că măsurarea fluxului luminos indică senzitivitatea variabilă a ochiului uman la diferite lungimi de undă ale luminii, în timp ce măsurătorile asupra fluxului radiant indică puterea totală a luminii emise, independent de capabilitatea ochiului de a o percepe.",Prin ce se deosebeste fluxul luminos de fluxul radiant?,"{'text': ['prin faptul că măsurarea fluxului luminos indică senzitivitatea variabilă a ochiului uman la diferite lungimi de undă ale lumini'], 'answer_start': [185]}"
3248,OY38F9086,"Scânteia(lat. scintilla) este o particulă solidă incandescentă care sare dinfoc, desprinsă dintr-un corp sau dintr-o substanță, din ciocnirea unor corpuri dure, sau care însoțește odescărcare electrică, și care se stinge foarte repede.",Cum poate fi descrisa scanteia?,"{'text': ['o particulă solidă incandescentă care sare dinfoc'], 'answer_start': [30]}"
3249,FA18X4256,"Scânteia(lat. scintilla) este o particulă solidă incandescentă care sare dinfoc, desprinsă dintr-un corp sau dintr-o substanță, din ciocnirea unor corpuri dure, sau care însoțește odescărcare electrică, și care se stinge foarte repede.",Cum se produce scanteie?,"{'text': ['desprinsă dintr-un corp sau dintr-o substanță, din ciocnirea unor corpuri dure, sau care însoțește odescărcare electrică'], 'answer_start': [81]}"
3250,HX10S5989,"Unconsumator electric(sarcină de curent) este ocomponentă electricăsau o porțiune a unuicircuitcare consumăenergie electrică. Consumatorii electrici pot fi obiecte electrice cum ar fi: dispozitive, aparate, mașini electrice, utilaje electrice care transformă energia electrică în alte forme de energie, în timpul funcționării lor. În sens restrictiv sunt considerați consumatori doar acei consumatori care se aprovizionează cu curent direct de la rețeaua electrică.",Ce este un consumator electric?,"{'text': ['este ocomponentă electricăsau o porțiune a unuicircuitcare consumăenergie electrică.'], 'answer_start': [41]}"
3251,SX86G1897,"Unconsumator electric(sarcină de curent) este ocomponentă electricăsau o porțiune a unuicircuitcare consumăenergie electrică. Consumatorii electrici pot fi obiecte electrice cum ar fi: dispozitive, aparate, mașini electrice, utilaje electrice care transformă energia electrică în alte forme de energie, în timpul funcționării lor. În sens restrictiv sunt considerați consumatori doar acei consumatori care se aprovizionează cu curent direct de la rețeaua electrică.",Ce obiecte electrice pot fi consumatori electrici?,"{'text': ['dispozitive, aparate, mașini electrice, utilaje electrice care transformă energia electrică în alte forme de energie, în timpul funcționării lor.'], 'answer_start': [185]}"
3252,DU71G4336,"Sarcină afectează performanța circuitelor în ceea ce priveștetensiunea lor de ieșiresaucurentul, cum ar fi în cazulsenzorilor,surselor de tensiune, șiamplificatorilor.Atunci când un aparat de mare putere pornește, aceasta poate provoca reducerea dramatică a tensiunii de alimentare generale datorită micșorării impedanței comune totale prin creșterea de sarcină semnificativă.",Cum afecteaza tensiunea un aparat de mare putere?,"{'text': ['atunci când un aparat de mare putere pornește, aceasta poate provoca reducerea dramatică a tensiunii de alimentare generale'], 'answer_start': [167]}"
3253,JV34T4945,"Sarcină afectează performanța circuitelor în ceea ce priveștetensiunea lor de ieșiresaucurentul, cum ar fi în cazulsenzorilor,surselor de tensiune, șiamplificatorilor.Atunci când un aparat de mare putere pornește, aceasta poate provoca reducerea dramatică a tensiunii de alimentare generale datorită micșorării impedanței comune totale prin creșterea de sarcină semnificativă.",Din ce motiv scade tensiunea de alimentare atunci cand un aparat de mare putere este pus in functiune?,"{'text': ['datorită micșorării impedanței comune totale prin creșterea de sarcină semnificativă'], 'answer_start': [291]}"
3254,ID16R9824,"Espressoare cu abur: sunt primele mașini espresso inventate; acestea folosesc presiunea aburului dintr-un boiler care este trecută prin cafeaua râșnită, timp de aproximativ 1 minut. Gustul cafelei preparată de aceste mașini este ușor acru și ars, datorat aburului combinat cu apa fierbinte, care alterează gustul cafelei.",Cum fucntioneaza expresoarele cu abur?,"{'text': ['acestea folosesc presiunea aburului dintr-un boiler care este trecută prin cafeaua râșnită, timp de aproximativ 1 minut.'], 'answer_start': [61]}"
3255,OM80Z4924,"Espressoare cu abur: sunt primele mașini espresso inventate; acestea folosesc presiunea aburului dintr-un boiler care este trecută prin cafeaua râșnită, timp de aproximativ 1 minut. Gustul cafelei preparată de aceste mașini este ușor acru și ars, datorat aburului combinat cu apa fierbinte, care alterează gustul cafelei.",Din ce motiv gustul cafelei este alterat?,"{'text': ['datorat aburului combinat cu apa fierbinte, care alterează gustul cafelei.'], 'answer_start': [247]}"
3256,YI57W2327,"Espressoare semiautomate: utilizează o pompă electrică care elimină inconstanța presiunii aplicată pârghiei. Deoarece operatorul controlează cantitatea de apă la preparare, acestui espressor i s-a dat numele de espressor semiautomat. Posibilitatea pompării unei cantități variate de apă a permis crearea unei mai mari varietăți de băuturi espresso.",Cum functioneaza expresoarele semiautomate?,"{'text': ['utilizează o pompă electrică care elimină inconstanța presiunii aplicată pârghiei.'], 'answer_start': [26]}"
3257,YG29L2946,"Espressoare semiautomate: utilizează o pompă electrică care elimină inconstanța presiunii aplicată pârghiei. Deoarece operatorul controlează cantitatea de apă la preparare, acestui espressor i s-a dat numele de espressor semiautomat. Posibilitatea pompării unei cantități variate de apă a permis crearea unei mai mari varietăți de băuturi espresso.",Din ce motiv este numit semiautomat?,"{'text': ['Deoarece operatorul controlează cantitatea de apă la preparare'], 'answer_start': [109]}"
3258,KL71E6776,"Espressoare automate: sunt aparate cu râșniță incorporată. Acestea măsoară cantitatea necesară de cafea râșnită, reglează granulozitatea cafelei, compactează pulberea de cafea, măsoară apa, prepară espresso-ul și eliberează zațul de cafea într-un rezervor.",Ce avantaje are un expesor automat?,"{'text': ['măsoară cantitatea necesară de cafea râșnită, reglează granulozitatea cafelei, compactează pulberea de cafea, măsoară apa, prepară espresso-ul și eliberează zațul de cafea într-un rezervor.'], 'answer_start': [67]}"
3259,QT15B2827,"Espressoare automate: sunt aparate cu râșniță incorporată. Acestea măsoară cantitatea necesară de cafea râșnită, reglează granulozitatea cafelei, compactează pulberea de cafea, măsoară apa, prepară espresso-ul și eliberează zațul de cafea într-un rezervor.",Cum este curatat expresorul automat de zat?,"{'text': ['eliberează zațul de cafea într-un rezervor.'], 'answer_start': [213]}"
3260,CB45I2985,"Espressoare superautomate(automate de cafea): sunt prevăzute cu grup de cafea și pot produce mai multe espresso simultan. Cele mai perfecționate sunt espressoarele automate cu rezervor de lapte inclus, ce pot livra în mod automat espresso și lapte spumat în aceeași ceașcă (one touch).Espressoarele automate sunt recomandate pentru un consum de până la 30 cafele pe zi.",Care sunt cele mai performante expresoare automate?,"{'text': ['cu rezervor de lapte inclus, ce pot livra în mod automat espresso și lapte spumat în aceeași ceașcă (one touch).'], 'answer_start': [173]}"
3261,HD80B2380,"Espressoare superautomate(automate de cafea): sunt prevăzute cu grup de cafea și pot produce mai multe espresso simultan. Cele mai perfecționate sunt espressoarele automate cu rezervor de lapte inclus, ce pot livra în mod automat espresso și lapte spumat în aceeași ceașcă (one touch).Espressoarele automate sunt recomandate pentru un consum de până la 30 cafele pe zi.",Cate cafele pe zi este recomandat a se realiza cu un expresor superautomat?,"{'text': ['până la 30 cafele pe zi.'], 'answer_start': [345]}"
3262,ZV45L4860,"Capsulele Nespresso sunt fabricate din folie de aluminiu acoperite cu un film interior din material plastic evitându-se orice contact între aluminiu și cafea. Când capsula se introduce în aparat, partea de sus este perforată, apoi odată ce aparatul este pornit, apa fierbinte este pompată și trimisă sub presiune în capsulă.",Care este forma de prezentare a capsulelor Nespresso?,"{'text': ['sunt fabricate din folie de aluminiu acoperite cu un film interior din material plastic evitându-se orice contact între aluminiu și cafea.'], 'answer_start': [20]}"
3263,XI79Q3490,"Capsulele Nespresso sunt fabricate din folie de aluminiu acoperite cu un film interior din material plastic evitându-se orice contact între aluminiu și cafea. Când capsula se introduce în aparat, partea de sus este perforată, apoi odată ce aparatul este pornit, apa fierbinte este pompată și trimisă sub presiune în capsulă.",Cum se utilizeaza o capsula Nespresso?,"{'text': ['Când capsula se introduce în aparat, partea de sus este perforată, apoi odată ce aparatul este pornit, apa fierbinte este pompată și trimisă sub presiune în capsulă.'], 'answer_start': [159]}"
3264,XV62Y1370,"Moka espresso. Principiul de funcționare se bazează pe utilizarea de abur sub presiune pentru a prepara cafeaua. Apa rece este plasată în compartimentul de jos al aparatului care prin fierbere se ridică printr-un tub central, se lasă peste cafeaua măcinată aflată în centru, trece apoi printr-un filtru și ajunge în compartimentul superior de unde este servită.",Care este principiul de functionare al cafetierei Moka expresso?,"{'text': ['se bazează pe utilizarea de abur sub presiune pentru a prepara cafeaua'], 'answer_start': [41]}"
3265,KO16I5910,"Moka espresso. Principiul de funcționare se bazează pe utilizarea de abur sub presiune pentru a prepara cafeaua. Apa rece este plasată în compartimentul de jos al aparatului care prin fierbere se ridică printr-un tub central, se lasă peste cafeaua măcinată aflată în centru, trece apoi printr-un filtru și ajunge în compartimentul superior de unde este servită.",In ce compartiment al cafetierei ajunge cafeaua ce poate fi servita?,"{'text': ['trece apoi printr-un filtru și ajunge în compartimentul superior de unde este servită.'], 'answer_start': [275]}"
3266,MX45E7257,Funcționarea râșniței de cafea manuale este simplă prin acționarea unei pârghii așezate în partea de sus se rotește un ansamblu de roți dințate din interiorului mașinii. Boabele de cafea se vor turna în mica cuvă așezată deasupra mecanismelor și ajungând între roțile dințate vor fi măcinate apoi căzând într-un mic depozit aflat dedesubt.,Cum functioneaza rasnita de cafea?,"{'text': ['prin acționarea unei pârghii așezate în partea de sus se rotește un ansamblu de roți dințate din interiorului mașinii.'], 'answer_start': [51]}"
3267,VG95X3290,Funcționarea râșniței de cafea manuale este simplă prin acționarea unei pârghii așezate în partea de sus se rotește un ansamblu de roți dințate din interiorului mașinii. Boabele de cafea se vor turna în mica cuvă așezată deasupra mecanismelor și ajungând între roțile dințate vor fi măcinate apoi căzând într-un mic depozit aflat dedesubt.,Ce cantitate de boane se pot macina intr-un ciclu?,"{'text': ['Boabele de cafea se vor turna în mica cuvă așezată deasupra mecanismelor'], 'answer_start': [170]}"
3268,WO60M2371,"Arabicaeste cea mai apreciată și cultivată cafea. Se obține din arborelecoffea arabicaoriginar dinEtiopiași numără aproape 200 de specii. Multe varietăți au luat naștere fie prin adaptarea la soluri diferite, fie prin hibridare cum ar fi: Blue mountain în Jamaica, Moka cu gust fructuos, Bourbon apărut în InsuleleMauritius, Java etc. Arabica este o cafea cu mai puțină cofeină (0.8 și 1.4)%, apreciată datorită calităților sale aromatice și fineții gustului.",Din ce tara provine acfeaua denumita Arabica?,"{'text': ['din arborelecoffea arabicaoriginar dinEtiopia'], 'answer_start': [60]}"
3269,NG45S3455,"Arabicaeste cea mai apreciată și cultivată cafea. Se obține din arborelecoffea arabicaoriginar dinEtiopiași numără aproape 200 de specii. Multe varietăți au luat naștere fie prin adaptarea la soluri diferite, fie prin hibridare cum ar fi: Blue mountain în Jamaica, Moka cu gust fructuos, Bourbon apărut în InsuleleMauritius, Java etc. Arabica este o cafea cu mai puțină cofeină (0.8 și 1.4)%, apreciată datorită calităților sale aromatice și fineții gustului.",Prin ce se caracterizeaza cafeaua Arabica?,"{'text': ['este o cafea cu mai puțină cofeină (0.8 și 1.4)%, apreciată datorită calităților sale aromatice și fineții gustului.'], 'answer_start': [343]}"
3270,WJ78P8336,"Robusta(Coffea canephorasauCoffea robusta) are un conținut ridicat de cafeină (1,7 – 4%), un gust puternic și mai puțin aromatizat. Robusta se evidențiază prin gustul tare, mai amar, mult mai pregnant ca la cafeaua Arabica. Robusta este utilizată foarte mult în producția de cafea solubilă (instant) și în gama de cafeaespresso, precum și în amestec cu Arabica pentru a sublinia aroma cafelei.",Ce continut de cafeina are cafeaua Robusta?,"{'text': ['are un conținut ridicat de cafeină (1,7 – 4%)'], 'answer_start': [43]}"
3271,SU13X4832,"Robusta(Coffea canephorasauCoffea robusta) are un conținut ridicat de cafeină (1,7 – 4%), un gust puternic și mai puțin aromatizat. Robusta se evidențiază prin gustul tare, mai amar, mult mai pregnant ca la cafeaua Arabica. Robusta este utilizată foarte mult în producția de cafea solubilă (instant) și în gama de cafeaespresso, precum și în amestec cu Arabica pentru a sublinia aroma cafelei.",Sub ce forma se regaseste cafeaua Robusta in comert?,"{'text': ['Robusta este utilizată foarte mult în producția de cafea solubilă (instant) și în gama de cafeaespresso, precum și în amestec cu Arabica pentru a sublinia aroma cafelei.'], 'answer_start': [224]}"
3272,OG11C7737,"Liberica, originară din regiuneaMonrovia,Liberia, este asemănătoare cu Robusta, are de asemenea o creștere rapidă și poate rezista la condiții climaterice nefavorabile. Se cultivă exclusiv în câmpiile subtropicale ale Africii de Vest șiAmericii de Sud, unde umiditatea este foarte mare și temperatura cuprinsă între 20 și 25°C. Boabele sunt adesea deformate, de dimensiune medie și culoare de la brună la galbenă. Calitatea acestei specii de cafea este mediocră.",In ce zona a lumiise cultiva cafeaua Liberica?,"{'text': ['exclusiv în câmpiile subtropicale ale Africii de Vest șiAmericii de Sud, unde umiditatea este foarte mare și temperatura cuprinsă între 20 și 25°C.'], 'answer_start': [180]}"
3273,UL13N8647,"Liberica, originară din regiuneaMonrovia,Liberia, este asemănătoare cu Robusta, are de asemenea o creștere rapidă și poate rezista la condiții climaterice nefavorabile. Se cultivă exclusiv în câmpiile subtropicale ale Africii de Vest șiAmericii de Sud, unde umiditatea este foarte mare și temperatura cuprinsă între 20 și 25°C. Boabele sunt adesea deformate, de dimensiune medie și culoare de la brună la galbenă. Calitatea acestei specii de cafea este mediocră.",Care este forma de prezentare a cafelei Liberica?,"{'text': ['Boabele sunt adesea deformate, de dimensiune medie și culoare de la brună la galbenă. Calitatea acestei specii de cafea este mediocră.'], 'answer_start': [328]}"
3274,JO63J9261,"Maragogype. Acest arbore de cafea a fost descoperit în vecinătatea orașuluiMaragogype, statulBahiadin Brazilia. Este unhibridrezultat prin încrucișarea dintre arabica și liberica. Este cafeaua cu cele mai mari boabe din lume, dimensiunile boabelor sunt de 2-3 ori mai mari.[15]Cultura sa este extrem de împrăștiată (Guatemala, Brazilia, Nicaragua, Mexic, Columbia și Java), la o altitudine variind între 600 și 1000m.",La ce altitudini se regasesc culturi de cafea Maragogype?,"{'text': ['la o altitudine variind între 600 și 1000m'], 'answer_start': [374]}"
3275,OK18I6466,"Maragogype. Acest arbore de cafea a fost descoperit în vecinătatea orașuluiMaragogype, statulBahiadin Brazilia. Este unhibridrezultat prin încrucișarea dintre arabica și liberica. Este cafeaua cu cele mai mari boabe din lume, dimensiunile boabelor sunt de 2-3 ori mai mari.[15]Cultura sa este extrem de împrăștiată (Guatemala, Brazilia, Nicaragua, Mexic, Columbia și Java), la o altitudine variind între 600 și 1000m.",Ce dimensiune are boba de cafea Maragogype?,"{'text': ['Este cafeaua cu cele mai mari boabe din lume, dimensiunile boabelor sunt de 2-3 ori mai mari.'], 'answer_start': [180]}"
3276,EE70X8038,"Sfânta Elenanumită și cafeaua luiNapoleon, deoarece a fost cafeaua preferată a acestuia în perioada exilulul din această insulă. Această cafea crește într-un solvulcanic, cu utilizarea exclusivă a îngrășămintelor naturale cum ar figuano(excrementul deliliac). Cafeaua are un gust deosebit, consistent și plăcut, cu tente florale de citrice și caramel.",Ce tip de sol permite cultivarea cafelei Sfanta Elena?,"{'text': ['solvulcanic,'], 'answer_start': [158]}"
